bin,binSize,median,article
118,7,76,"Lee_Grant_(footballer,_born_1983)"
119,7,87,"Lee_Grant_(footballer,_born_1983)"
120,7,69,"Lee_Grant_(footballer,_born_1983)"
121,7,70,"Lee_Grant_(footballer,_born_1983)"
122,7,80,"Lee_Grant_(footballer,_born_1983)"
123,7,85,"Lee_Grant_(footballer,_born_1983)"
124,7,86,"Lee_Grant_(footballer,_born_1983)"
125,7,84,"Lee_Grant_(footballer,_born_1983)"
126,7,130,"Lee_Grant_(footballer,_born_1983)"
127,7,73,"Lee_Grant_(footballer,_born_1983)"
128,7,76,"Lee_Grant_(footballer,_born_1983)"
129,7,69,"Lee_Grant_(footballer,_born_1983)"
130,7,92,"Lee_Grant_(footballer,_born_1983)"
131,7,108,"Lee_Grant_(footballer,_born_1983)"
132,7,92,"Lee_Grant_(footballer,_born_1983)"
133,7,98,"Lee_Grant_(footballer,_born_1983)"
134,7,70,"Lee_Grant_(footballer,_born_1983)"
135,7,91,"Lee_Grant_(footballer,_born_1983)"
136,7,75,"Lee_Grant_(footballer,_born_1983)"
137,7,53,"Lee_Grant_(footballer,_born_1983)"
138,7,59,"Lee_Grant_(footballer,_born_1983)"
139,7,75,"Lee_Grant_(footballer,_born_1983)"
140,7,71,"Lee_Grant_(footballer,_born_1983)"
141,7,77,"Lee_Grant_(footballer,_born_1983)"
142,7,67,"Lee_Grant_(footballer,_born_1983)"
143,7,61,"Lee_Grant_(footballer,_born_1983)"
144,7,60,"Lee_Grant_(footballer,_born_1983)"
145,7,59,"Lee_Grant_(footballer,_born_1983)"
146,7,59,"Lee_Grant_(footballer,_born_1983)"
147,7,61,"Lee_Grant_(footballer,_born_1983)"
148,7,137,"Lee_Grant_(footballer,_born_1983)"
149,7,104,"Lee_Grant_(footballer,_born_1983)"
150,7,70,"Lee_Grant_(footballer,_born_1983)"
151,7,70,"Lee_Grant_(footballer,_born_1983)"
152,7,62,"Lee_Grant_(footballer,_born_1983)"
153,7,63,"Lee_Grant_(footballer,_born_1983)"
154,7,41,"Lee_Grant_(footballer,_born_1983)"
155,7,55,"Lee_Grant_(footballer,_born_1983)"
156,7,1391,"Lee_Grant_(footballer,_born_1983)"
157,7,3471,"Lee_Grant_(footballer,_born_1983)"
158,7,2476,"Lee_Grant_(footballer,_born_1983)"
159,7,5169,"Lee_Grant_(footballer,_born_1983)"
160,7,6416,"Lee_Grant_(footballer,_born_1983)"
161,7,2076,"Lee_Grant_(footballer,_born_1983)"
162,7,2249,"Lee_Grant_(footballer,_born_1983)"
163,7,671,"Lee_Grant_(footballer,_born_1983)"
164,7,520,"Lee_Grant_(footballer,_born_1983)"
165,7,529,"Lee_Grant_(footballer,_born_1983)"
166,7,358,"Lee_Grant_(footballer,_born_1983)"
167,7,301.5,"Lee_Grant_(footballer,_born_1983)"
