bin,binSize,median,article,timestamp
102,7,1251,"Chris_Wood_(footballer,_born_1991)",20150701
103,7,1660,"Chris_Wood_(footballer,_born_1991)",20150701
104,7,705,"Chris_Wood_(footballer,_born_1991)",20150701
105,7,543,"Chris_Wood_(footballer,_born_1991)",20150701
106,7,649,"Chris_Wood_(footballer,_born_1991)",20150701
107,7,576,"Chris_Wood_(footballer,_born_1991)",20150701
108,7,711,"Chris_Wood_(footballer,_born_1991)",20150701
109,7,933,"Chris_Wood_(footballer,_born_1991)",20150701
110,7,1139,"Chris_Wood_(footballer,_born_1991)",20150701
111,7,5372,"Chris_Wood_(footballer,_born_1991)",20150701
112,7,2836,"Chris_Wood_(footballer,_born_1991)",20150701
113,7,1980,"Chris_Wood_(footballer,_born_1991)",20150701
114,7,1635,"Chris_Wood_(footballer,_born_1991)",20150701
115,7,1070,"Chris_Wood_(footballer,_born_1991)",20150701
116,7,921,"Chris_Wood_(footballer,_born_1991)",20150701
117,7,570,"Chris_Wood_(footballer,_born_1991)",20150701
118,7,1046,"Chris_Wood_(footballer,_born_1991)",20150701
119,7,1361,"Chris_Wood_(footballer,_born_1991)",20150701
120,7,807,"Chris_Wood_(footballer,_born_1991)",20150701
121,7,665,"Chris_Wood_(footballer,_born_1991)",20150701
122,7,822,"Chris_Wood_(footballer,_born_1991)",20150701
123,7,1329,"Chris_Wood_(footballer,_born_1991)",20150701
124,7,988,"Chris_Wood_(footballer,_born_1991)",20150701
125,7,633,"Chris_Wood_(footballer,_born_1991)",20150701
126,7,1132,"Chris_Wood_(footballer,_born_1991)",20150701
127,7,425,"Chris_Wood_(footballer,_born_1991)",20150701
128,7,756,"Chris_Wood_(footballer,_born_1991)",20150701
129,7,416,"Chris_Wood_(footballer,_born_1991)",20150701
130,7,571,"Chris_Wood_(footballer,_born_1991)",20150701
131,7,524,"Chris_Wood_(footballer,_born_1991)",20150701
132,7,445,"Chris_Wood_(footballer,_born_1991)",20150701
133,7,457,"Chris_Wood_(footballer,_born_1991)",20150701
134,7,345,"Chris_Wood_(footballer,_born_1991)",20150701
135,7,583,"Chris_Wood_(footballer,_born_1991)",20150701
136,7,389,"Chris_Wood_(footballer,_born_1991)",20150701
137,7,330,"Chris_Wood_(footballer,_born_1991)",20150701
138,7,430,"Chris_Wood_(footballer,_born_1991)",20150701
139,7,381,"Chris_Wood_(footballer,_born_1991)",20150701
140,7,492,"Chris_Wood_(footballer,_born_1991)",20150701
141,7,497,"Chris_Wood_(footballer,_born_1991)",20150701
142,7,401,"Chris_Wood_(footballer,_born_1991)",20150701
143,7,936,"Chris_Wood_(footballer,_born_1991)",20150701
144,7,611,"Chris_Wood_(footballer,_born_1991)",20150701
145,7,888,"Chris_Wood_(footballer,_born_1991)",20150701
146,7,766,"Chris_Wood_(footballer,_born_1991)",20150701
147,7,413,"Chris_Wood_(footballer,_born_1991)",20150701
148,7,484,"Chris_Wood_(footballer,_born_1991)",20150701
149,7,495,"Chris_Wood_(footballer,_born_1991)",20150701
150,7,443,"Chris_Wood_(footballer,_born_1991)",20150701
151,7,393,"Chris_Wood_(footballer,_born_1991)",20150701
152,7,463,"Chris_Wood_(footballer,_born_1991)",20150701
153,7,438,"Chris_Wood_(footballer,_born_1991)",20150701
154,7,483,"Chris_Wood_(footballer,_born_1991)",20150701
155,7,486,"Chris_Wood_(footballer,_born_1991)",20150701
156,7,447,"Chris_Wood_(footballer,_born_1991)",20150701
157,7,394,"Chris_Wood_(footballer,_born_1991)",20150701
158,7,455,"Chris_Wood_(footballer,_born_1991)",20150701
159,7,532,"Chris_Wood_(footballer,_born_1991)",20150701
160,7,642,"Chris_Wood_(footballer,_born_1991)",20150701
161,7,996,"Chris_Wood_(footballer,_born_1991)",20150701
162,7,899,"Chris_Wood_(footballer,_born_1991)",20150701
163,7,477,"Chris_Wood_(footballer,_born_1991)",20150701
164,7,427,"Chris_Wood_(footballer,_born_1991)",20150701
165,7,488,"Chris_Wood_(footballer,_born_1991)",20150701
166,7,264,"Chris_Wood_(footballer,_born_1991)",20150701
167,7,230,"Chris_Wood_(footballer,_born_1991)",20150701
