bin,binSize,median,article
107,7,1719,"Caroline,_Princess_of_Hanover"
108,7,1830,"Caroline,_Princess_of_Hanover"
109,7,1761,"Caroline,_Princess_of_Hanover"
110,7,1782,"Caroline,_Princess_of_Hanover"
111,7,1484,"Caroline,_Princess_of_Hanover"
112,7,1555,"Caroline,_Princess_of_Hanover"
113,7,1835,"Caroline,_Princess_of_Hanover"
114,7,1500,"Caroline,_Princess_of_Hanover"
115,7,1871,"Caroline,_Princess_of_Hanover"
116,7,1446,"Caroline,_Princess_of_Hanover"
117,7,1621,"Caroline,_Princess_of_Hanover"
118,7,2371,"Caroline,_Princess_of_Hanover"
119,7,1536,"Caroline,_Princess_of_Hanover"
120,7,1469,"Caroline,_Princess_of_Hanover"
121,7,1413,"Caroline,_Princess_of_Hanover"
122,7,1396,"Caroline,_Princess_of_Hanover"
123,7,1489,"Caroline,_Princess_of_Hanover"
124,7,2096,"Caroline,_Princess_of_Hanover"
125,7,1300,"Caroline,_Princess_of_Hanover"
126,7,2241,"Caroline,_Princess_of_Hanover"
127,7,1616,"Caroline,_Princess_of_Hanover"
128,7,1957,"Caroline,_Princess_of_Hanover"
129,7,1944,"Caroline,_Princess_of_Hanover"
130,7,2291,"Caroline,_Princess_of_Hanover"
131,7,2374,"Caroline,_Princess_of_Hanover"
132,7,1722,"Caroline,_Princess_of_Hanover"
133,7,1930,"Caroline,_Princess_of_Hanover"
134,7,2015,"Caroline,_Princess_of_Hanover"
135,7,1933,"Caroline,_Princess_of_Hanover"
136,7,1856,"Caroline,_Princess_of_Hanover"
137,7,1692,"Caroline,_Princess_of_Hanover"
138,7,2312,"Caroline,_Princess_of_Hanover"
139,7,1752,"Caroline,_Princess_of_Hanover"
140,7,1885,"Caroline,_Princess_of_Hanover"
141,7,2745,"Caroline,_Princess_of_Hanover"
142,7,2183,"Caroline,_Princess_of_Hanover"
143,7,1983,"Caroline,_Princess_of_Hanover"
144,7,1922,"Caroline,_Princess_of_Hanover"
145,7,1880,"Caroline,_Princess_of_Hanover"
146,7,2135,"Caroline,_Princess_of_Hanover"
147,7,1805,"Caroline,_Princess_of_Hanover"
148,7,2185,"Caroline,_Princess_of_Hanover"
149,7,2551,"Caroline,_Princess_of_Hanover"
150,7,5226,"Caroline,_Princess_of_Hanover"
151,7,4084,"Caroline,_Princess_of_Hanover"
152,7,2864,"Caroline,_Princess_of_Hanover"
153,7,1834,"Caroline,_Princess_of_Hanover"
154,7,1382,"Caroline,_Princess_of_Hanover"
155,7,1338,"Caroline,_Princess_of_Hanover"
156,7,2213,"Caroline,_Princess_of_Hanover"
157,7,1496,"Caroline,_Princess_of_Hanover"
158,7,1510,"Caroline,_Princess_of_Hanover"
159,7,1522,"Caroline,_Princess_of_Hanover"
160,7,1423,"Caroline,_Princess_of_Hanover"
161,7,1671,"Caroline,_Princess_of_Hanover"
162,7,1683,"Caroline,_Princess_of_Hanover"
163,7,1376,"Caroline,_Princess_of_Hanover"
164,7,1607,"Caroline,_Princess_of_Hanover"
165,7,1508,"Caroline,_Princess_of_Hanover"
166,7,1364,"Caroline,_Princess_of_Hanover"
167,7,1347.5,"Caroline,_Princess_of_Hanover"
