bin,binSize,median,article
129,7,311,"Jack_Harrison_(footballer,_born_1996)"
130,7,468,"Jack_Harrison_(footballer,_born_1996)"
131,7,906,"Jack_Harrison_(footballer,_born_1996)"
132,7,1331,"Jack_Harrison_(footballer,_born_1996)"
133,7,969,"Jack_Harrison_(footballer,_born_1996)"
134,7,571,"Jack_Harrison_(footballer,_born_1996)"
135,7,445,"Jack_Harrison_(footballer,_born_1996)"
136,7,416,"Jack_Harrison_(footballer,_born_1996)"
137,7,328,"Jack_Harrison_(footballer,_born_1996)"
138,7,242,"Jack_Harrison_(footballer,_born_1996)"
