bin,binSize,median,article,timestamp
66,7,195,"Lewis_Cook_(footballer,_born_1997)",20150701
67,7,266,"Lewis_Cook_(footballer,_born_1997)",20150701
68,7,183,"Lewis_Cook_(footballer,_born_1997)",20150701
69,7,186,"Lewis_Cook_(footballer,_born_1997)",20150701
70,7,186,"Lewis_Cook_(footballer,_born_1997)",20150701
71,7,154,"Lewis_Cook_(footballer,_born_1997)",20150701
72,7,196,"Lewis_Cook_(footballer,_born_1997)",20150701
73,7,193,"Lewis_Cook_(footballer,_born_1997)",20150701
74,7,366,"Lewis_Cook_(footballer,_born_1997)",20150701
75,7,217,"Lewis_Cook_(footballer,_born_1997)",20150701
76,7,218,"Lewis_Cook_(footballer,_born_1997)",20150701
77,7,170,"Lewis_Cook_(footballer,_born_1997)",20150701
78,7,293,"Lewis_Cook_(footballer,_born_1997)",20150701
79,7,402,"Lewis_Cook_(footballer,_born_1997)",20150701
80,7,298,"Lewis_Cook_(footballer,_born_1997)",20150701
81,7,244,"Lewis_Cook_(footballer,_born_1997)",20150701
82,7,226,"Lewis_Cook_(footballer,_born_1997)",20150701
83,7,224,"Lewis_Cook_(footballer,_born_1997)",20150701
84,7,147,"Lewis_Cook_(footballer,_born_1997)",20150701
85,7,128,"Lewis_Cook_(footballer,_born_1997)",20150701
86,7,136,"Lewis_Cook_(footballer,_born_1997)",20150701
87,7,167,"Lewis_Cook_(footballer,_born_1997)",20150701
88,7,176,"Lewis_Cook_(footballer,_born_1997)",20150701
89,7,170,"Lewis_Cook_(footballer,_born_1997)",20150701
90,7,137,"Lewis_Cook_(footballer,_born_1997)",20150701
91,7,125,"Lewis_Cook_(footballer,_born_1997)",20150701
92,7,210,"Lewis_Cook_(footballer,_born_1997)",20150701
93,7,186,"Lewis_Cook_(footballer,_born_1997)",20150701
94,7,169,"Lewis_Cook_(footballer,_born_1997)",20150701
95,7,150,"Lewis_Cook_(footballer,_born_1997)",20150701
96,7,331,"Lewis_Cook_(footballer,_born_1997)",20150701
97,7,269,"Lewis_Cook_(footballer,_born_1997)",20150701
98,7,401,"Lewis_Cook_(footballer,_born_1997)",20150701
99,7,545,"Lewis_Cook_(footballer,_born_1997)",20150701
100,7,538,"Lewis_Cook_(footballer,_born_1997)",20150701
101,7,1294,"Lewis_Cook_(footballer,_born_1997)",20150701
102,7,270,"Lewis_Cook_(footballer,_born_1997)",20150701
103,7,202,"Lewis_Cook_(footballer,_born_1997)",20150701
104,7,229,"Lewis_Cook_(footballer,_born_1997)",20150701
105,7,196,"Lewis_Cook_(footballer,_born_1997)",20150701
106,7,196,"Lewis_Cook_(footballer,_born_1997)",20150701
107,7,204,"Lewis_Cook_(footballer,_born_1997)",20150701
108,7,198,"Lewis_Cook_(footballer,_born_1997)",20150701
109,7,237,"Lewis_Cook_(footballer,_born_1997)",20150701
110,7,319,"Lewis_Cook_(footballer,_born_1997)",20150701
111,7,260,"Lewis_Cook_(footballer,_born_1997)",20150701
112,7,230,"Lewis_Cook_(footballer,_born_1997)",20150701
113,7,326,"Lewis_Cook_(footballer,_born_1997)",20150701
114,7,228,"Lewis_Cook_(footballer,_born_1997)",20150701
115,7,197,"Lewis_Cook_(footballer,_born_1997)",20150701
116,7,157,"Lewis_Cook_(footballer,_born_1997)",20150701
117,7,233,"Lewis_Cook_(footballer,_born_1997)",20150701
118,7,253,"Lewis_Cook_(footballer,_born_1997)",20150701
119,7,212,"Lewis_Cook_(footballer,_born_1997)",20150701
120,7,193,"Lewis_Cook_(footballer,_born_1997)",20150701
121,7,320,"Lewis_Cook_(footballer,_born_1997)",20150701
122,7,244,"Lewis_Cook_(footballer,_born_1997)",20150701
123,7,344,"Lewis_Cook_(footballer,_born_1997)",20150701
124,7,447,"Lewis_Cook_(footballer,_born_1997)",20150701
125,7,212,"Lewis_Cook_(footballer,_born_1997)",20150701
126,7,278,"Lewis_Cook_(footballer,_born_1997)",20150701
127,7,221,"Lewis_Cook_(footballer,_born_1997)",20150701
128,7,228,"Lewis_Cook_(footballer,_born_1997)",20150701
129,7,255,"Lewis_Cook_(footballer,_born_1997)",20150701
130,7,326,"Lewis_Cook_(footballer,_born_1997)",20150701
131,7,333,"Lewis_Cook_(footballer,_born_1997)",20150701
132,7,239,"Lewis_Cook_(footballer,_born_1997)",20150701
133,7,281,"Lewis_Cook_(footballer,_born_1997)",20150701
134,7,206,"Lewis_Cook_(footballer,_born_1997)",20150701
135,7,527,"Lewis_Cook_(footballer,_born_1997)",20150701
136,7,295,"Lewis_Cook_(footballer,_born_1997)",20150701
137,7,184,"Lewis_Cook_(footballer,_born_1997)",20150701
138,7,310,"Lewis_Cook_(footballer,_born_1997)",20150701
139,7,409,"Lewis_Cook_(footballer,_born_1997)",20150701
140,7,309,"Lewis_Cook_(footballer,_born_1997)",20150701
141,7,1234,"Lewis_Cook_(footballer,_born_1997)",20150701
142,7,1487,"Lewis_Cook_(footballer,_born_1997)",20150701
143,7,1001,"Lewis_Cook_(footballer,_born_1997)",20150701
144,7,322,"Lewis_Cook_(footballer,_born_1997)",20150701
145,7,384,"Lewis_Cook_(footballer,_born_1997)",20150701
146,7,357,"Lewis_Cook_(footballer,_born_1997)",20150701
147,7,331,"Lewis_Cook_(footballer,_born_1997)",20150701
148,7,280,"Lewis_Cook_(footballer,_born_1997)",20150701
149,7,429,"Lewis_Cook_(footballer,_born_1997)",20150701
150,7,500,"Lewis_Cook_(footballer,_born_1997)",20150701
151,7,289,"Lewis_Cook_(footballer,_born_1997)",20150701
152,7,313,"Lewis_Cook_(footballer,_born_1997)",20150701
153,7,630,"Lewis_Cook_(footballer,_born_1997)",20150701
154,7,274,"Lewis_Cook_(footballer,_born_1997)",20150701
155,7,241,"Lewis_Cook_(footballer,_born_1997)",20150701
156,7,261,"Lewis_Cook_(footballer,_born_1997)",20150701
157,7,469,"Lewis_Cook_(footballer,_born_1997)",20150701
158,7,783,"Lewis_Cook_(footballer,_born_1997)",20150701
159,7,350,"Lewis_Cook_(footballer,_born_1997)",20150701
160,7,283,"Lewis_Cook_(footballer,_born_1997)",20150701
161,7,636,"Lewis_Cook_(footballer,_born_1997)",20150701
162,7,560,"Lewis_Cook_(footballer,_born_1997)",20150701
163,7,616,"Lewis_Cook_(footballer,_born_1997)",20150701
164,7,341,"Lewis_Cook_(footballer,_born_1997)",20150701
165,7,396,"Lewis_Cook_(footballer,_born_1997)",20150701
166,7,341,"Lewis_Cook_(footballer,_born_1997)",20150701
167,7,281.5,"Lewis_Cook_(footballer,_born_1997)",20150701
