bin,binSize,median,article
41,7,228,"Sayeeda_Warsi,_Baroness_Warsi"
42,7,108,"Sayeeda_Warsi,_Baroness_Warsi"
43,7,157,"Sayeeda_Warsi,_Baroness_Warsi"
44,7,431,"Sayeeda_Warsi,_Baroness_Warsi"
45,7,160,"Sayeeda_Warsi,_Baroness_Warsi"
46,7,99,"Sayeeda_Warsi,_Baroness_Warsi"
47,7,103,"Sayeeda_Warsi,_Baroness_Warsi"
48,7,103,"Sayeeda_Warsi,_Baroness_Warsi"
49,7,122,"Sayeeda_Warsi,_Baroness_Warsi"
50,7,625,"Sayeeda_Warsi,_Baroness_Warsi"
51,7,1147,"Sayeeda_Warsi,_Baroness_Warsi"
52,7,446,"Sayeeda_Warsi,_Baroness_Warsi"
53,7,359,"Sayeeda_Warsi,_Baroness_Warsi"
54,7,327,"Sayeeda_Warsi,_Baroness_Warsi"
55,7,194,"Sayeeda_Warsi,_Baroness_Warsi"
56,7,123,"Sayeeda_Warsi,_Baroness_Warsi"
57,7,93,"Sayeeda_Warsi,_Baroness_Warsi"
58,7,90,"Sayeeda_Warsi,_Baroness_Warsi"
59,7,131,"Sayeeda_Warsi,_Baroness_Warsi"
60,7,110,"Sayeeda_Warsi,_Baroness_Warsi"
61,7,106,"Sayeeda_Warsi,_Baroness_Warsi"
62,7,130,"Sayeeda_Warsi,_Baroness_Warsi"
63,7,123,"Sayeeda_Warsi,_Baroness_Warsi"
64,7,187,"Sayeeda_Warsi,_Baroness_Warsi"
65,7,198,"Sayeeda_Warsi,_Baroness_Warsi"
66,7,223,"Sayeeda_Warsi,_Baroness_Warsi"
67,7,118,"Sayeeda_Warsi,_Baroness_Warsi"
68,7,148,"Sayeeda_Warsi,_Baroness_Warsi"
69,7,116,"Sayeeda_Warsi,_Baroness_Warsi"
70,7,114,"Sayeeda_Warsi,_Baroness_Warsi"
71,7,101,"Sayeeda_Warsi,_Baroness_Warsi"
72,7,107,"Sayeeda_Warsi,_Baroness_Warsi"
73,7,104,"Sayeeda_Warsi,_Baroness_Warsi"
74,7,126,"Sayeeda_Warsi,_Baroness_Warsi"
75,7,119,"Sayeeda_Warsi,_Baroness_Warsi"
76,7,258,"Sayeeda_Warsi,_Baroness_Warsi"
77,7,150,"Sayeeda_Warsi,_Baroness_Warsi"
78,7,115,"Sayeeda_Warsi,_Baroness_Warsi"
79,7,119,"Sayeeda_Warsi,_Baroness_Warsi"
80,7,111,"Sayeeda_Warsi,_Baroness_Warsi"
81,7,108,"Sayeeda_Warsi,_Baroness_Warsi"
82,7,125,"Sayeeda_Warsi,_Baroness_Warsi"
83,7,157,"Sayeeda_Warsi,_Baroness_Warsi"
84,7,133,"Sayeeda_Warsi,_Baroness_Warsi"
85,7,105,"Sayeeda_Warsi,_Baroness_Warsi"
86,7,141,"Sayeeda_Warsi,_Baroness_Warsi"
87,7,110,"Sayeeda_Warsi,_Baroness_Warsi"
88,7,132,"Sayeeda_Warsi,_Baroness_Warsi"
89,7,120,"Sayeeda_Warsi,_Baroness_Warsi"
90,7,644,"Sayeeda_Warsi,_Baroness_Warsi"
91,7,663,"Sayeeda_Warsi,_Baroness_Warsi"
92,7,180,"Sayeeda_Warsi,_Baroness_Warsi"
93,7,115,"Sayeeda_Warsi,_Baroness_Warsi"
94,7,164,"Sayeeda_Warsi,_Baroness_Warsi"
95,7,190,"Sayeeda_Warsi,_Baroness_Warsi"
96,7,121,"Sayeeda_Warsi,_Baroness_Warsi"
97,7,127,"Sayeeda_Warsi,_Baroness_Warsi"
98,7,155,"Sayeeda_Warsi,_Baroness_Warsi"
99,7,162,"Sayeeda_Warsi,_Baroness_Warsi"
100,7,220,"Sayeeda_Warsi,_Baroness_Warsi"
101,7,1284,"Sayeeda_Warsi,_Baroness_Warsi"
102,7,491,"Sayeeda_Warsi,_Baroness_Warsi"
103,7,348,"Sayeeda_Warsi,_Baroness_Warsi"
104,7,167,"Sayeeda_Warsi,_Baroness_Warsi"
105,7,132,"Sayeeda_Warsi,_Baroness_Warsi"
106,7,127,"Sayeeda_Warsi,_Baroness_Warsi"
107,7,101,"Sayeeda_Warsi,_Baroness_Warsi"
108,7,82,"Sayeeda_Warsi,_Baroness_Warsi"
109,7,91,"Sayeeda_Warsi,_Baroness_Warsi"
110,7,75,"Sayeeda_Warsi,_Baroness_Warsi"
111,7,89,"Sayeeda_Warsi,_Baroness_Warsi"
112,7,94,"Sayeeda_Warsi,_Baroness_Warsi"
113,7,91,"Sayeeda_Warsi,_Baroness_Warsi"
114,7,97,"Sayeeda_Warsi,_Baroness_Warsi"
115,7,96,"Sayeeda_Warsi,_Baroness_Warsi"
116,7,80,"Sayeeda_Warsi,_Baroness_Warsi"
117,7,100,"Sayeeda_Warsi,_Baroness_Warsi"
118,7,119,"Sayeeda_Warsi,_Baroness_Warsi"
119,7,125,"Sayeeda_Warsi,_Baroness_Warsi"
120,7,100,"Sayeeda_Warsi,_Baroness_Warsi"
121,7,121,"Sayeeda_Warsi,_Baroness_Warsi"
122,7,107,"Sayeeda_Warsi,_Baroness_Warsi"
123,7,176,"Sayeeda_Warsi,_Baroness_Warsi"
124,7,114,"Sayeeda_Warsi,_Baroness_Warsi"
125,7,128,"Sayeeda_Warsi,_Baroness_Warsi"
126,7,121,"Sayeeda_Warsi,_Baroness_Warsi"
127,7,103,"Sayeeda_Warsi,_Baroness_Warsi"
128,7,103,"Sayeeda_Warsi,_Baroness_Warsi"
129,7,108,"Sayeeda_Warsi,_Baroness_Warsi"
130,7,91,"Sayeeda_Warsi,_Baroness_Warsi"
131,7,109,"Sayeeda_Warsi,_Baroness_Warsi"
132,7,123,"Sayeeda_Warsi,_Baroness_Warsi"
133,7,137,"Sayeeda_Warsi,_Baroness_Warsi"
134,7,248,"Sayeeda_Warsi,_Baroness_Warsi"
135,7,136,"Sayeeda_Warsi,_Baroness_Warsi"
136,7,98,"Sayeeda_Warsi,_Baroness_Warsi"
137,7,94,"Sayeeda_Warsi,_Baroness_Warsi"
138,7,143,"Sayeeda_Warsi,_Baroness_Warsi"
139,7,119,"Sayeeda_Warsi,_Baroness_Warsi"
140,7,139,"Sayeeda_Warsi,_Baroness_Warsi"
141,7,228,"Sayeeda_Warsi,_Baroness_Warsi"
142,7,134,"Sayeeda_Warsi,_Baroness_Warsi"
143,7,123,"Sayeeda_Warsi,_Baroness_Warsi"
144,7,183,"Sayeeda_Warsi,_Baroness_Warsi"
145,7,134,"Sayeeda_Warsi,_Baroness_Warsi"
146,7,240,"Sayeeda_Warsi,_Baroness_Warsi"
147,7,216,"Sayeeda_Warsi,_Baroness_Warsi"
148,7,3197,"Sayeeda_Warsi,_Baroness_Warsi"
149,7,693,"Sayeeda_Warsi,_Baroness_Warsi"
150,7,236,"Sayeeda_Warsi,_Baroness_Warsi"
151,7,162,"Sayeeda_Warsi,_Baroness_Warsi"
152,7,413,"Sayeeda_Warsi,_Baroness_Warsi"
153,7,176,"Sayeeda_Warsi,_Baroness_Warsi"
154,7,143,"Sayeeda_Warsi,_Baroness_Warsi"
155,7,129,"Sayeeda_Warsi,_Baroness_Warsi"
156,7,126,"Sayeeda_Warsi,_Baroness_Warsi"
157,7,192,"Sayeeda_Warsi,_Baroness_Warsi"
158,7,151,"Sayeeda_Warsi,_Baroness_Warsi"
159,7,150,"Sayeeda_Warsi,_Baroness_Warsi"
160,7,142,"Sayeeda_Warsi,_Baroness_Warsi"
161,7,128,"Sayeeda_Warsi,_Baroness_Warsi"
162,7,319,"Sayeeda_Warsi,_Baroness_Warsi"
163,7,143,"Sayeeda_Warsi,_Baroness_Warsi"
164,7,132,"Sayeeda_Warsi,_Baroness_Warsi"
165,7,108,"Sayeeda_Warsi,_Baroness_Warsi"
166,7,121,"Sayeeda_Warsi,_Baroness_Warsi"
167,7,127,"Sayeeda_Warsi,_Baroness_Warsi"
