bin,binSize,median,article
75,7,208,"Henrik,_Prince_Consort_of_Denmark"
76,7,185,"Henrik,_Prince_Consort_of_Denmark"
77,7,176,"Henrik,_Prince_Consort_of_Denmark"
78,7,215,"Henrik,_Prince_Consort_of_Denmark"
79,7,250,"Henrik,_Prince_Consort_of_Denmark"
80,7,215,"Henrik,_Prince_Consort_of_Denmark"
81,7,184,"Henrik,_Prince_Consort_of_Denmark"
82,7,194,"Henrik,_Prince_Consort_of_Denmark"
83,7,192,"Henrik,_Prince_Consort_of_Denmark"
84,7,174,"Henrik,_Prince_Consort_of_Denmark"
85,7,178,"Henrik,_Prince_Consort_of_Denmark"
86,7,172,"Henrik,_Prince_Consort_of_Denmark"
87,7,240,"Henrik,_Prince_Consort_of_Denmark"
88,7,269,"Henrik,_Prince_Consort_of_Denmark"
89,7,302,"Henrik,_Prince_Consort_of_Denmark"
90,7,263,"Henrik,_Prince_Consort_of_Denmark"
91,7,385,"Henrik,_Prince_Consort_of_Denmark"
92,7,268,"Henrik,_Prince_Consort_of_Denmark"
93,7,262,"Henrik,_Prince_Consort_of_Denmark"
94,7,260,"Henrik,_Prince_Consort_of_Denmark"
95,7,230,"Henrik,_Prince_Consort_of_Denmark"
96,7,279,"Henrik,_Prince_Consort_of_Denmark"
97,7,279,"Henrik,_Prince_Consort_of_Denmark"
98,7,257,"Henrik,_Prince_Consort_of_Denmark"
99,7,310,"Henrik,_Prince_Consort_of_Denmark"
100,7,268,"Henrik,_Prince_Consort_of_Denmark"
101,7,294,"Henrik,_Prince_Consort_of_Denmark"
102,7,211,"Henrik,_Prince_Consort_of_Denmark"
103,7,237,"Henrik,_Prince_Consort_of_Denmark"
104,7,210,"Henrik,_Prince_Consort_of_Denmark"
105,7,202,"Henrik,_Prince_Consort_of_Denmark"
106,7,239,"Henrik,_Prince_Consort_of_Denmark"
107,7,246,"Henrik,_Prince_Consort_of_Denmark"
108,7,209,"Henrik,_Prince_Consort_of_Denmark"
109,7,2302,"Henrik,_Prince_Consort_of_Denmark"
110,7,729,"Henrik,_Prince_Consort_of_Denmark"
111,7,413,"Henrik,_Prince_Consort_of_Denmark"
112,7,313,"Henrik,_Prince_Consort_of_Denmark"
113,7,359,"Henrik,_Prince_Consort_of_Denmark"
114,7,456,"Henrik,_Prince_Consort_of_Denmark"
115,7,225,"Henrik,_Prince_Consort_of_Denmark"
116,7,197,"Henrik,_Prince_Consort_of_Denmark"
117,7,213,"Henrik,_Prince_Consort_of_Denmark"
118,7,227,"Henrik,_Prince_Consort_of_Denmark"
119,7,198,"Henrik,_Prince_Consort_of_Denmark"
120,7,186,"Henrik,_Prince_Consort_of_Denmark"
121,7,226,"Henrik,_Prince_Consort_of_Denmark"
122,7,212,"Henrik,_Prince_Consort_of_Denmark"
123,7,184,"Henrik,_Prince_Consort_of_Denmark"
124,7,181,"Henrik,_Prince_Consort_of_Denmark"
125,7,189,"Henrik,_Prince_Consort_of_Denmark"
126,7,261,"Henrik,_Prince_Consort_of_Denmark"
127,7,250,"Henrik,_Prince_Consort_of_Denmark"
128,7,270,"Henrik,_Prince_Consort_of_Denmark"
129,7,251,"Henrik,_Prince_Consort_of_Denmark"
130,7,389,"Henrik,_Prince_Consort_of_Denmark"
131,7,322,"Henrik,_Prince_Consort_of_Denmark"
132,7,255,"Henrik,_Prince_Consort_of_Denmark"
133,7,240,"Henrik,_Prince_Consort_of_Denmark"
134,7,238,"Henrik,_Prince_Consort_of_Denmark"
135,7,314,"Henrik,_Prince_Consort_of_Denmark"
136,7,2103,"Henrik,_Prince_Consort_of_Denmark"
137,7,6596,"Henrik,_Prince_Consort_of_Denmark"
138,7,1805,"Henrik,_Prince_Consort_of_Denmark"
139,7,797,"Henrik,_Prince_Consort_of_Denmark"
140,7,477,"Henrik,_Prince_Consort_of_Denmark"
141,7,377,"Henrik,_Prince_Consort_of_Denmark"
142,7,322,"Henrik,_Prince_Consort_of_Denmark"
143,7,359,"Henrik,_Prince_Consort_of_Denmark"
144,7,306,"Henrik,_Prince_Consort_of_Denmark"
145,7,317,"Henrik,_Prince_Consort_of_Denmark"
146,7,324,"Henrik,_Prince_Consort_of_Denmark"
147,7,340,"Henrik,_Prince_Consort_of_Denmark"
148,7,302,"Henrik,_Prince_Consort_of_Denmark"
149,7,275,"Henrik,_Prince_Consort_of_Denmark"
150,7,987,"Henrik,_Prince_Consort_of_Denmark"
151,7,779,"Henrik,_Prince_Consort_of_Denmark"
152,7,1029,"Henrik,_Prince_Consort_of_Denmark"
153,7,536,"Henrik,_Prince_Consort_of_Denmark"
154,7,340,"Henrik,_Prince_Consort_of_Denmark"
155,7,378,"Henrik,_Prince_Consort_of_Denmark"
156,7,329,"Henrik,_Prince_Consort_of_Denmark"
157,7,257,"Henrik,_Prince_Consort_of_Denmark"
158,7,272,"Henrik,_Prince_Consort_of_Denmark"
159,7,234,"Henrik,_Prince_Consort_of_Denmark"
160,7,256,"Henrik,_Prince_Consort_of_Denmark"
161,7,235,"Henrik,_Prince_Consort_of_Denmark"
162,7,216,"Henrik,_Prince_Consort_of_Denmark"
163,7,229,"Henrik,_Prince_Consort_of_Denmark"
164,7,244,"Henrik,_Prince_Consort_of_Denmark"
165,7,304,"Henrik,_Prince_Consort_of_Denmark"
166,7,236,"Henrik,_Prince_Consort_of_Denmark"
167,7,206,"Henrik,_Prince_Consort_of_Denmark"
