bin,binSize,median,article
88,7,1287,"Rainier_III,_Prince_of_Monaco"
89,7,1461,"Rainier_III,_Prince_of_Monaco"
90,7,1206,"Rainier_III,_Prince_of_Monaco"
91,7,1216,"Rainier_III,_Prince_of_Monaco"
92,7,1265,"Rainier_III,_Prince_of_Monaco"
93,7,1644,"Rainier_III,_Prince_of_Monaco"
94,7,1834,"Rainier_III,_Prince_of_Monaco"
95,7,1304,"Rainier_III,_Prince_of_Monaco"
96,7,1534,"Rainier_III,_Prince_of_Monaco"
97,7,1284,"Rainier_III,_Prince_of_Monaco"
98,7,1577,"Rainier_III,_Prince_of_Monaco"
99,7,1742,"Rainier_III,_Prince_of_Monaco"
100,7,1293,"Rainier_III,_Prince_of_Monaco"
101,7,1269,"Rainier_III,_Prince_of_Monaco"
102,7,1590,"Rainier_III,_Prince_of_Monaco"
103,7,1741,"Rainier_III,_Prince_of_Monaco"
104,7,1332,"Rainier_III,_Prince_of_Monaco"
105,7,1449,"Rainier_III,_Prince_of_Monaco"
106,7,1373,"Rainier_III,_Prince_of_Monaco"
107,7,1402,"Rainier_III,_Prince_of_Monaco"
108,7,1417,"Rainier_III,_Prince_of_Monaco"
109,7,1422,"Rainier_III,_Prince_of_Monaco"
110,7,1386,"Rainier_III,_Prince_of_Monaco"
111,7,1216,"Rainier_III,_Prince_of_Monaco"
112,7,1259,"Rainier_III,_Prince_of_Monaco"
113,7,1492,"Rainier_III,_Prince_of_Monaco"
114,7,1310,"Rainier_III,_Prince_of_Monaco"
115,7,1513,"Rainier_III,_Prince_of_Monaco"
116,7,1192,"Rainier_III,_Prince_of_Monaco"
117,7,1248,"Rainier_III,_Prince_of_Monaco"
118,7,1816,"Rainier_III,_Prince_of_Monaco"
119,7,1111,"Rainier_III,_Prince_of_Monaco"
120,7,1226,"Rainier_III,_Prince_of_Monaco"
121,7,1143,"Rainier_III,_Prince_of_Monaco"
122,7,1118,"Rainier_III,_Prince_of_Monaco"
123,7,1338,"Rainier_III,_Prince_of_Monaco"
124,7,1506,"Rainier_III,_Prince_of_Monaco"
125,7,1119,"Rainier_III,_Prince_of_Monaco"
126,7,1821,"Rainier_III,_Prince_of_Monaco"
127,7,1311,"Rainier_III,_Prince_of_Monaco"
128,7,1550,"Rainier_III,_Prince_of_Monaco"
129,7,1575,"Rainier_III,_Prince_of_Monaco"
130,7,1742,"Rainier_III,_Prince_of_Monaco"
131,7,1776,"Rainier_III,_Prince_of_Monaco"
132,7,1349,"Rainier_III,_Prince_of_Monaco"
133,7,1495,"Rainier_III,_Prince_of_Monaco"
134,7,1427,"Rainier_III,_Prince_of_Monaco"
135,7,1735,"Rainier_III,_Prince_of_Monaco"
136,7,1760,"Rainier_III,_Prince_of_Monaco"
137,7,1476,"Rainier_III,_Prince_of_Monaco"
138,7,1880,"Rainier_III,_Prince_of_Monaco"
139,7,1342,"Rainier_III,_Prince_of_Monaco"
140,7,1623,"Rainier_III,_Prince_of_Monaco"
141,7,1501,"Rainier_III,_Prince_of_Monaco"
142,7,1620,"Rainier_III,_Prince_of_Monaco"
143,7,1546,"Rainier_III,_Prince_of_Monaco"
144,7,1491,"Rainier_III,_Prince_of_Monaco"
145,7,1515,"Rainier_III,_Prince_of_Monaco"
146,7,2166,"Rainier_III,_Prince_of_Monaco"
147,7,1674,"Rainier_III,_Prince_of_Monaco"
148,7,1972,"Rainier_III,_Prince_of_Monaco"
149,7,2497,"Rainier_III,_Prince_of_Monaco"
150,7,4285,"Rainier_III,_Prince_of_Monaco"
151,7,3695,"Rainier_III,_Prince_of_Monaco"
152,7,2581,"Rainier_III,_Prince_of_Monaco"
153,7,1509,"Rainier_III,_Prince_of_Monaco"
154,7,1151,"Rainier_III,_Prince_of_Monaco"
155,7,1127,"Rainier_III,_Prince_of_Monaco"
156,7,1541,"Rainier_III,_Prince_of_Monaco"
157,7,1346,"Rainier_III,_Prince_of_Monaco"
158,7,1417,"Rainier_III,_Prince_of_Monaco"
159,7,1353,"Rainier_III,_Prince_of_Monaco"
160,7,1282,"Rainier_III,_Prince_of_Monaco"
161,7,1346,"Rainier_III,_Prince_of_Monaco"
162,7,1367,"Rainier_III,_Prince_of_Monaco"
163,7,1195,"Rainier_III,_Prince_of_Monaco"
164,7,1195,"Rainier_III,_Prince_of_Monaco"
165,7,1100,"Rainier_III,_Prince_of_Monaco"
166,7,1094,"Rainier_III,_Prince_of_Monaco"
167,7,1110.5,"Rainier_III,_Prince_of_Monaco"
