bin,binSize,median,article
151,7,1039,"Fabinho_(footballer,_born_1993)"
152,7,5714,"Fabinho_(footballer,_born_1993)"
153,7,2825,"Fabinho_(footballer,_born_1993)"
154,7,1219,"Fabinho_(footballer,_born_1993)"
155,7,1345,"Fabinho_(footballer,_born_1993)"
156,7,3698,"Fabinho_(footballer,_born_1993)"
157,7,4417,"Fabinho_(footballer,_born_1993)"
158,7,3631,"Fabinho_(footballer,_born_1993)"
159,7,7488,"Fabinho_(footballer,_born_1993)"
160,7,4072,"Fabinho_(footballer,_born_1993)"
161,7,3030,"Fabinho_(footballer,_born_1993)"
162,7,4410,"Fabinho_(footballer,_born_1993)"
163,7,2062,"Fabinho_(footballer,_born_1993)"
164,7,1948,"Fabinho_(footballer,_born_1993)"
165,7,2001,"Fabinho_(footballer,_born_1993)"
166,7,1622,"Fabinho_(footballer,_born_1993)"
167,7,1616,"Fabinho_(footballer,_born_1993)"
