bin,binSize,median,article
27,7,688,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
28,7,605,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
29,7,509,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
30,7,503,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
31,7,517,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
32,7,530,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
33,7,512,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
34,7,465,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
35,7,527,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
36,7,533,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
37,7,541,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
38,7,657,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
39,7,534,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
40,7,591,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
41,7,777,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
42,7,4562,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
43,7,1123,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
44,7,743,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
45,7,735,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
46,7,707,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
47,7,575,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
48,7,577,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
49,7,1433,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
50,7,713,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
51,7,571,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
52,7,574,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
53,7,504,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
54,7,580,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
55,7,573,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
56,7,505,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
57,7,476,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
58,7,489,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
59,7,530,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
60,7,533,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
61,7,701,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
62,7,688,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
63,7,658,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
64,7,590,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
65,7,704,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
66,7,516,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
67,7,594,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
68,7,586,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
69,7,766,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
70,7,37037,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
71,7,28215,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
72,7,20514,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
73,7,13386,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
74,7,9569,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
75,7,6962,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
76,7,5266,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
77,7,4574,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
78,7,6656,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
79,7,6406,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
80,7,31096,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
81,7,6777,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
82,7,4653,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
83,7,3969,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
84,7,3879,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
85,7,2712,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
86,7,2428,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
87,7,2064,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
88,7,1971,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
89,7,1714,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
90,7,1602,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
91,7,1539,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
92,7,1940,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
93,7,1477,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
94,7,1452,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
95,7,1478,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
96,7,1992,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
97,7,1375,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
98,7,1516,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
99,7,1434,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
100,7,1329,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
101,7,1144,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
102,7,1190,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
103,7,1488,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
104,7,1331,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
105,7,1180,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
106,7,1202,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
107,7,1310,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
108,7,1387,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
109,7,1461,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
110,7,2083,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
111,7,1537,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
112,7,1512,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
113,7,1677,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
114,7,1405,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
115,7,1573,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
116,7,1462,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
117,7,1051,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
118,7,1118,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
119,7,1042,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
120,7,1115,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
121,7,1189,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
122,7,1181,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
123,7,1644,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
124,7,1879,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
125,7,2230,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
126,7,3910,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
127,7,26853,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
128,7,97728,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
129,7,59441,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
130,7,71786,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
131,7,53085,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
132,7,24481,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
133,7,28267,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
134,7,22937,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
135,7,17393,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
136,7,14402,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
137,7,11906,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
138,7,11749,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
139,7,9937,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
140,7,8258,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
141,7,7555,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
142,7,7808,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
143,7,7688,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
144,7,7261,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
145,7,6328,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
146,7,6071,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
147,7,6272,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
148,7,5671,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
149,7,6082,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
150,7,13560,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
151,7,11910,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
152,7,10253,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
153,7,8366,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
154,7,7276,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
155,7,6518,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
156,7,5513,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
157,7,5457,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
158,7,5580,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
159,7,6641,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
160,7,6030,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
161,7,5604,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
162,7,5733,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
163,7,5307,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
164,7,5092,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
165,7,4854,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
166,7,4505,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
167,7,9347,"Antony_Armstrong-Jones,_1st_Earl_of_Snowdon"
