bin,binSize,median,article
46,7,4058,"Marcelo_(footballer,_born_1988)"
47,7,5294,"Marcelo_(footballer,_born_1988)"
48,7,2974,"Marcelo_(footballer,_born_1988)"
49,7,2826,"Marcelo_(footballer,_born_1988)"
50,7,2036,"Marcelo_(footballer,_born_1988)"
51,7,1601,"Marcelo_(footballer,_born_1988)"
52,7,5013,"Marcelo_(footballer,_born_1988)"
53,7,1787,"Marcelo_(footballer,_born_1988)"
54,7,1551,"Marcelo_(footballer,_born_1988)"
55,7,1326,"Marcelo_(footballer,_born_1988)"
56,7,1253,"Marcelo_(footballer,_born_1988)"
57,7,1551,"Marcelo_(footballer,_born_1988)"
58,7,1593,"Marcelo_(footballer,_born_1988)"
59,7,1737,"Marcelo_(footballer,_born_1988)"
60,7,1557,"Marcelo_(footballer,_born_1988)"
61,7,2054,"Marcelo_(footballer,_born_1988)"
62,7,2152,"Marcelo_(footballer,_born_1988)"
63,7,2441,"Marcelo_(footballer,_born_1988)"
64,7,1875,"Marcelo_(footballer,_born_1988)"
65,7,1981,"Marcelo_(footballer,_born_1988)"
66,7,2682,"Marcelo_(footballer,_born_1988)"
67,7,2705,"Marcelo_(footballer,_born_1988)"
68,7,1279,"Marcelo_(footballer,_born_1988)"
69,7,1225,"Marcelo_(footballer,_born_1988)"
70,7,1063,"Marcelo_(footballer,_born_1988)"
71,7,1118,"Marcelo_(footballer,_born_1988)"
72,7,1341,"Marcelo_(footballer,_born_1988)"
73,7,1100,"Marcelo_(footballer,_born_1988)"
74,7,1195,"Marcelo_(footballer,_born_1988)"
75,7,1174,"Marcelo_(footballer,_born_1988)"
76,7,1376,"Marcelo_(footballer,_born_1988)"
77,7,1056,"Marcelo_(footballer,_born_1988)"
78,7,984,"Marcelo_(footballer,_born_1988)"
79,7,1320,"Marcelo_(footballer,_born_1988)"
80,7,1214,"Marcelo_(footballer,_born_1988)"
81,7,1276,"Marcelo_(footballer,_born_1988)"
82,7,1223,"Marcelo_(footballer,_born_1988)"
83,7,1232,"Marcelo_(footballer,_born_1988)"
84,7,1327,"Marcelo_(footballer,_born_1988)"
85,7,1265,"Marcelo_(footballer,_born_1988)"
86,7,1279,"Marcelo_(footballer,_born_1988)"
87,7,1114,"Marcelo_(footballer,_born_1988)"
88,7,1339,"Marcelo_(footballer,_born_1988)"
89,7,3311,"Marcelo_(footballer,_born_1988)"
90,7,1713,"Marcelo_(footballer,_born_1988)"
91,7,1503,"Marcelo_(footballer,_born_1988)"
92,7,2040,"Marcelo_(footballer,_born_1988)"
93,7,1583,"Marcelo_(footballer,_born_1988)"
94,7,1806,"Marcelo_(footballer,_born_1988)"
95,7,1659,"Marcelo_(footballer,_born_1988)"
96,7,2119,"Marcelo_(footballer,_born_1988)"
97,7,2157,"Marcelo_(footballer,_born_1988)"
98,7,1511,"Marcelo_(footballer,_born_1988)"
99,7,4089,"Marcelo_(footballer,_born_1988)"
100,7,2925,"Marcelo_(footballer,_born_1988)"
101,7,4357,"Marcelo_(footballer,_born_1988)"
102,7,3506,"Marcelo_(footballer,_born_1988)"
103,7,7041,"Marcelo_(footballer,_born_1988)"
104,7,4155,"Marcelo_(footballer,_born_1988)"
105,7,3751,"Marcelo_(footballer,_born_1988)"
106,7,5833,"Marcelo_(footballer,_born_1988)"
107,7,5384,"Marcelo_(footballer,_born_1988)"
108,7,7111,"Marcelo_(footballer,_born_1988)"
109,7,6784,"Marcelo_(footballer,_born_1988)"
110,7,8246,"Marcelo_(footballer,_born_1988)"
111,7,3865,"Marcelo_(footballer,_born_1988)"
112,7,2403,"Marcelo_(footballer,_born_1988)"
113,7,2579,"Marcelo_(footballer,_born_1988)"
114,7,2303,"Marcelo_(footballer,_born_1988)"
115,7,2034,"Marcelo_(footballer,_born_1988)"
116,7,2075,"Marcelo_(footballer,_born_1988)"
117,7,2148,"Marcelo_(footballer,_born_1988)"
118,7,1764,"Marcelo_(footballer,_born_1988)"
119,7,1420,"Marcelo_(footballer,_born_1988)"
