bin,binSize,median,article
66,7,607,"Danny_Rose_(footballer,_born_1990)"
67,7,434,"Danny_Rose_(footballer,_born_1990)"
68,7,372,"Danny_Rose_(footballer,_born_1990)"
69,7,364,"Danny_Rose_(footballer,_born_1990)"
70,7,446,"Danny_Rose_(footballer,_born_1990)"
71,7,465,"Danny_Rose_(footballer,_born_1990)"
72,7,589,"Danny_Rose_(footballer,_born_1990)"
73,7,428,"Danny_Rose_(footballer,_born_1990)"
74,7,300,"Danny_Rose_(footballer,_born_1990)"
75,7,415,"Danny_Rose_(footballer,_born_1990)"
76,7,693,"Danny_Rose_(footballer,_born_1990)"
77,7,501,"Danny_Rose_(footballer,_born_1990)"
78,7,1135,"Danny_Rose_(footballer,_born_1990)"
79,7,966,"Danny_Rose_(footballer,_born_1990)"
80,7,1264,"Danny_Rose_(footballer,_born_1990)"
81,7,948,"Danny_Rose_(footballer,_born_1990)"
82,7,633,"Danny_Rose_(footballer,_born_1990)"
83,7,702,"Danny_Rose_(footballer,_born_1990)"
84,7,684,"Danny_Rose_(footballer,_born_1990)"
85,7,833,"Danny_Rose_(footballer,_born_1990)"
86,7,515,"Danny_Rose_(footballer,_born_1990)"
87,7,638,"Danny_Rose_(footballer,_born_1990)"
88,7,579,"Danny_Rose_(footballer,_born_1990)"
89,7,512,"Danny_Rose_(footballer,_born_1990)"
90,7,591,"Danny_Rose_(footballer,_born_1990)"
91,7,554,"Danny_Rose_(footballer,_born_1990)"
92,7,655,"Danny_Rose_(footballer,_born_1990)"
93,7,817,"Danny_Rose_(footballer,_born_1990)"
94,7,819,"Danny_Rose_(footballer,_born_1990)"
95,7,909,"Danny_Rose_(footballer,_born_1990)"
96,7,693,"Danny_Rose_(footballer,_born_1990)"
97,7,586,"Danny_Rose_(footballer,_born_1990)"
98,7,921,"Danny_Rose_(footballer,_born_1990)"
99,7,1036,"Danny_Rose_(footballer,_born_1990)"
100,7,495,"Danny_Rose_(footballer,_born_1990)"
101,7,519,"Danny_Rose_(footballer,_born_1990)"
102,7,403,"Danny_Rose_(footballer,_born_1990)"
103,7,379,"Danny_Rose_(footballer,_born_1990)"
104,7,406,"Danny_Rose_(footballer,_born_1990)"
105,7,427,"Danny_Rose_(footballer,_born_1990)"
106,7,883,"Danny_Rose_(footballer,_born_1990)"
107,7,720,"Danny_Rose_(footballer,_born_1990)"
108,7,647,"Danny_Rose_(footballer,_born_1990)"
109,7,669,"Danny_Rose_(footballer,_born_1990)"
110,7,3863,"Danny_Rose_(footballer,_born_1990)"
111,7,1275,"Danny_Rose_(footballer,_born_1990)"
112,7,744,"Danny_Rose_(footballer,_born_1990)"
113,7,780,"Danny_Rose_(footballer,_born_1990)"
114,7,487,"Danny_Rose_(footballer,_born_1990)"
115,7,568,"Danny_Rose_(footballer,_born_1990)"
116,7,461,"Danny_Rose_(footballer,_born_1990)"
117,7,604,"Danny_Rose_(footballer,_born_1990)"
118,7,693,"Danny_Rose_(footballer,_born_1990)"
119,7,868,"Danny_Rose_(footballer,_born_1990)"
120,7,751,"Danny_Rose_(footballer,_born_1990)"
121,7,958,"Danny_Rose_(footballer,_born_1990)"
122,7,1491,"Danny_Rose_(footballer,_born_1990)"
123,7,1044,"Danny_Rose_(footballer,_born_1990)"
124,7,1263,"Danny_Rose_(footballer,_born_1990)"
125,7,1068,"Danny_Rose_(footballer,_born_1990)"
126,7,907,"Danny_Rose_(footballer,_born_1990)"
127,7,947,"Danny_Rose_(footballer,_born_1990)"
128,7,587,"Danny_Rose_(footballer,_born_1990)"
129,7,428,"Danny_Rose_(footballer,_born_1990)"
130,7,650,"Danny_Rose_(footballer,_born_1990)"
131,7,780,"Danny_Rose_(footballer,_born_1990)"
132,7,526,"Danny_Rose_(footballer,_born_1990)"
133,7,474,"Danny_Rose_(footballer,_born_1990)"
134,7,446,"Danny_Rose_(footballer,_born_1990)"
135,7,571,"Danny_Rose_(footballer,_born_1990)"
136,7,556,"Danny_Rose_(footballer,_born_1990)"
137,7,760,"Danny_Rose_(footballer,_born_1990)"
138,7,431,"Danny_Rose_(footballer,_born_1990)"
139,7,467,"Danny_Rose_(footballer,_born_1990)"
140,7,582,"Danny_Rose_(footballer,_born_1990)"
141,7,609,"Danny_Rose_(footballer,_born_1990)"
142,7,819,"Danny_Rose_(footballer,_born_1990)"
143,7,527,"Danny_Rose_(footballer,_born_1990)"
144,7,460,"Danny_Rose_(footballer,_born_1990)"
145,7,505,"Danny_Rose_(footballer,_born_1990)"
146,7,458,"Danny_Rose_(footballer,_born_1990)"
147,7,526,"Danny_Rose_(footballer,_born_1990)"
148,7,422,"Danny_Rose_(footballer,_born_1990)"
149,7,566,"Danny_Rose_(footballer,_born_1990)"
150,7,780,"Danny_Rose_(footballer,_born_1990)"
151,7,655,"Danny_Rose_(footballer,_born_1990)"
152,7,929,"Danny_Rose_(footballer,_born_1990)"
153,7,1355,"Danny_Rose_(footballer,_born_1990)"
154,7,1625,"Danny_Rose_(footballer,_born_1990)"
155,7,1265,"Danny_Rose_(footballer,_born_1990)"
156,7,2204,"Danny_Rose_(footballer,_born_1990)"
157,7,4965,"Danny_Rose_(footballer,_born_1990)"
158,7,2641,"Danny_Rose_(footballer,_born_1990)"
159,7,678,"Danny_Rose_(footballer,_born_1990)"
160,7,597,"Danny_Rose_(footballer,_born_1990)"
161,7,670,"Danny_Rose_(footballer,_born_1990)"
162,7,1398,"Danny_Rose_(footballer,_born_1990)"
163,7,554,"Danny_Rose_(footballer,_born_1990)"
164,7,697,"Danny_Rose_(footballer,_born_1990)"
165,7,564,"Danny_Rose_(footballer,_born_1990)"
166,7,420,"Danny_Rose_(footballer,_born_1990)"
167,7,740.5,"Danny_Rose_(footballer,_born_1990)"
