bin,binSize,median,article
42,7,70,"Andrew_Adonis,_Baron_Adonis"
43,7,87,"Andrew_Adonis,_Baron_Adonis"
44,7,252,"Andrew_Adonis,_Baron_Adonis"
45,7,86,"Andrew_Adonis,_Baron_Adonis"
46,7,85,"Andrew_Adonis,_Baron_Adonis"
47,7,82,"Andrew_Adonis,_Baron_Adonis"
48,7,66,"Andrew_Adonis,_Baron_Adonis"
49,7,70,"Andrew_Adonis,_Baron_Adonis"
50,7,53,"Andrew_Adonis,_Baron_Adonis"
51,7,113,"Andrew_Adonis,_Baron_Adonis"
52,7,89,"Andrew_Adonis,_Baron_Adonis"
53,7,88,"Andrew_Adonis,_Baron_Adonis"
54,7,115,"Andrew_Adonis,_Baron_Adonis"
55,7,63,"Andrew_Adonis,_Baron_Adonis"
56,7,58,"Andrew_Adonis,_Baron_Adonis"
57,7,55,"Andrew_Adonis,_Baron_Adonis"
58,7,47,"Andrew_Adonis,_Baron_Adonis"
59,7,39,"Andrew_Adonis,_Baron_Adonis"
60,7,49,"Andrew_Adonis,_Baron_Adonis"
61,7,52,"Andrew_Adonis,_Baron_Adonis"
62,7,60,"Andrew_Adonis,_Baron_Adonis"
63,7,58,"Andrew_Adonis,_Baron_Adonis"
64,7,49,"Andrew_Adonis,_Baron_Adonis"
65,7,52,"Andrew_Adonis,_Baron_Adonis"
66,7,56,"Andrew_Adonis,_Baron_Adonis"
67,7,56,"Andrew_Adonis,_Baron_Adonis"
68,7,58,"Andrew_Adonis,_Baron_Adonis"
69,7,48,"Andrew_Adonis,_Baron_Adonis"
70,7,52,"Andrew_Adonis,_Baron_Adonis"
71,7,49,"Andrew_Adonis,_Baron_Adonis"
72,7,67,"Andrew_Adonis,_Baron_Adonis"
73,7,75,"Andrew_Adonis,_Baron_Adonis"
74,7,59,"Andrew_Adonis,_Baron_Adonis"
75,7,61,"Andrew_Adonis,_Baron_Adonis"
76,7,73,"Andrew_Adonis,_Baron_Adonis"
77,7,51,"Andrew_Adonis,_Baron_Adonis"
78,7,49,"Andrew_Adonis,_Baron_Adonis"
79,7,57,"Andrew_Adonis,_Baron_Adonis"
80,7,62,"Andrew_Adonis,_Baron_Adonis"
81,7,61,"Andrew_Adonis,_Baron_Adonis"
82,7,50,"Andrew_Adonis,_Baron_Adonis"
83,7,81,"Andrew_Adonis,_Baron_Adonis"
84,7,59,"Andrew_Adonis,_Baron_Adonis"
85,7,58,"Andrew_Adonis,_Baron_Adonis"
86,7,66,"Andrew_Adonis,_Baron_Adonis"
87,7,89,"Andrew_Adonis,_Baron_Adonis"
88,7,77,"Andrew_Adonis,_Baron_Adonis"
89,7,72,"Andrew_Adonis,_Baron_Adonis"
90,7,59,"Andrew_Adonis,_Baron_Adonis"
91,7,48,"Andrew_Adonis,_Baron_Adonis"
92,7,49,"Andrew_Adonis,_Baron_Adonis"
93,7,49,"Andrew_Adonis,_Baron_Adonis"
94,7,83,"Andrew_Adonis,_Baron_Adonis"
95,7,62,"Andrew_Adonis,_Baron_Adonis"
96,7,64,"Andrew_Adonis,_Baron_Adonis"
97,7,69,"Andrew_Adonis,_Baron_Adonis"
98,7,70,"Andrew_Adonis,_Baron_Adonis"
99,7,68,"Andrew_Adonis,_Baron_Adonis"
100,7,289,"Andrew_Adonis,_Baron_Adonis"
101,7,239,"Andrew_Adonis,_Baron_Adonis"
102,7,281,"Andrew_Adonis,_Baron_Adonis"
103,7,181,"Andrew_Adonis,_Baron_Adonis"
104,7,195,"Andrew_Adonis,_Baron_Adonis"
105,7,324,"Andrew_Adonis,_Baron_Adonis"
106,7,679,"Andrew_Adonis,_Baron_Adonis"
107,7,128,"Andrew_Adonis,_Baron_Adonis"
108,7,129,"Andrew_Adonis,_Baron_Adonis"
109,7,152,"Andrew_Adonis,_Baron_Adonis"
110,7,162,"Andrew_Adonis,_Baron_Adonis"
111,7,131,"Andrew_Adonis,_Baron_Adonis"
112,7,219,"Andrew_Adonis,_Baron_Adonis"
113,7,144,"Andrew_Adonis,_Baron_Adonis"
114,7,360,"Andrew_Adonis,_Baron_Adonis"
115,7,175,"Andrew_Adonis,_Baron_Adonis"
116,7,152,"Andrew_Adonis,_Baron_Adonis"
117,7,108,"Andrew_Adonis,_Baron_Adonis"
118,7,183,"Andrew_Adonis,_Baron_Adonis"
119,7,363,"Andrew_Adonis,_Baron_Adonis"
120,7,225,"Andrew_Adonis,_Baron_Adonis"
121,7,181,"Andrew_Adonis,_Baron_Adonis"
122,7,141,"Andrew_Adonis,_Baron_Adonis"
123,7,170,"Andrew_Adonis,_Baron_Adonis"
124,7,230,"Andrew_Adonis,_Baron_Adonis"
125,7,340,"Andrew_Adonis,_Baron_Adonis"
126,7,346,"Andrew_Adonis,_Baron_Adonis"
127,7,228,"Andrew_Adonis,_Baron_Adonis"
128,7,303,"Andrew_Adonis,_Baron_Adonis"
129,7,93,"Andrew_Adonis,_Baron_Adonis"
130,7,3483,"Andrew_Adonis,_Baron_Adonis"
131,7,1182,"Andrew_Adonis,_Baron_Adonis"
132,7,652,"Andrew_Adonis,_Baron_Adonis"
133,7,524,"Andrew_Adonis,_Baron_Adonis"
134,7,333,"Andrew_Adonis,_Baron_Adonis"
135,7,670,"Andrew_Adonis,_Baron_Adonis"
136,7,502,"Andrew_Adonis,_Baron_Adonis"
137,7,498,"Andrew_Adonis,_Baron_Adonis"
138,7,261,"Andrew_Adonis,_Baron_Adonis"
139,7,204,"Andrew_Adonis,_Baron_Adonis"
140,7,150,"Andrew_Adonis,_Baron_Adonis"
141,7,196,"Andrew_Adonis,_Baron_Adonis"
142,7,188,"Andrew_Adonis,_Baron_Adonis"
143,7,190,"Andrew_Adonis,_Baron_Adonis"
144,7,267,"Andrew_Adonis,_Baron_Adonis"
145,7,708,"Andrew_Adonis,_Baron_Adonis"
146,7,221,"Andrew_Adonis,_Baron_Adonis"
147,7,153,"Andrew_Adonis,_Baron_Adonis"
148,7,234,"Andrew_Adonis,_Baron_Adonis"
149,7,226,"Andrew_Adonis,_Baron_Adonis"
150,7,208,"Andrew_Adonis,_Baron_Adonis"
151,7,134,"Andrew_Adonis,_Baron_Adonis"
152,7,200,"Andrew_Adonis,_Baron_Adonis"
153,7,355,"Andrew_Adonis,_Baron_Adonis"
154,7,208,"Andrew_Adonis,_Baron_Adonis"
155,7,229,"Andrew_Adonis,_Baron_Adonis"
156,7,160,"Andrew_Adonis,_Baron_Adonis"
157,7,149,"Andrew_Adonis,_Baron_Adonis"
158,7,172,"Andrew_Adonis,_Baron_Adonis"
159,7,276,"Andrew_Adonis,_Baron_Adonis"
160,7,185,"Andrew_Adonis,_Baron_Adonis"
161,7,200,"Andrew_Adonis,_Baron_Adonis"
162,7,143,"Andrew_Adonis,_Baron_Adonis"
163,7,234,"Andrew_Adonis,_Baron_Adonis"
164,7,249,"Andrew_Adonis,_Baron_Adonis"
165,7,284,"Andrew_Adonis,_Baron_Adonis"
166,7,288,"Andrew_Adonis,_Baron_Adonis"
167,7,183,"Andrew_Adonis,_Baron_Adonis"
