bin,binSize,median,timestamp,article,level,change
47,7,47,20160525,Kyle_Dubas,0,false
48,7,20,20160601,Kyle_Dubas,0,false
49,7,15,20160608,Kyle_Dubas,0,false
50,7,18,20160615,Kyle_Dubas,0,false
51,7,53,20160622,Kyle_Dubas,0,false
52,7,32,20160629,Kyle_Dubas,0,false
53,7,22,20160706,Kyle_Dubas,0,false
54,7,19,20160713,Kyle_Dubas,0,false
55,7,17,20160720,Kyle_Dubas,0,false
56,7,10,20160727,Kyle_Dubas,0,false
57,7,13,20160803,Kyle_Dubas,0,false
58,7,13,20160810,Kyle_Dubas,0,false
59,7,15,20160817,Kyle_Dubas,0,false
60,7,16,20160824,Kyle_Dubas,0,false
61,7,14,20160831,Kyle_Dubas,0,false
62,7,17,20160907,Kyle_Dubas,0,false
63,7,17,20160914,Kyle_Dubas,0,false
64,7,20,20160921,Kyle_Dubas,0,false
65,7,21,20160928,Kyle_Dubas,0,false
66,7,16,20161005,Kyle_Dubas,0,false
67,7,33,20161012,Kyle_Dubas,0,false
68,7,25,20161019,Kyle_Dubas,0,false
69,7,22,20161026,Kyle_Dubas,0,false
70,7,33,20161102,Kyle_Dubas,0,false
71,7,20,20161108,Kyle_Dubas,0,false
72,7,20,20161115,Kyle_Dubas,0,false
73,7,19,20161122,Kyle_Dubas,0,false
74,7,22,20161129,Kyle_Dubas,0,false
75,7,18,20161206,Kyle_Dubas,0,false
76,7,23,20161213,Kyle_Dubas,0,false
77,7,18,20161220,Kyle_Dubas,0,false
78,7,19,20161227,Kyle_Dubas,0,false
79,7,35,20170103,Kyle_Dubas,0,false
80,7,34,20170110,Kyle_Dubas,0,false
81,7,24,20170117,Kyle_Dubas,0,false
82,7,20,20170124,Kyle_Dubas,0,false
83,7,17,20170131,Kyle_Dubas,0,false
84,7,27,20170207,Kyle_Dubas,0,false
85,7,28,20170214,Kyle_Dubas,0,false
86,7,33,20170221,Kyle_Dubas,0,false
87,7,24,20170228,Kyle_Dubas,0,false
88,7,16,20170307,Kyle_Dubas,0,false
89,7,22,20170315,Kyle_Dubas,0,false
90,7,24,20170322,Kyle_Dubas,0,false
91,7,29,20170329,Kyle_Dubas,0,false
92,7,24,20170405,Kyle_Dubas,0,false
93,7,32,20170412,Kyle_Dubas,0,false
94,7,110,20170419,Kyle_Dubas,0,false
95,7,60,20170426,Kyle_Dubas,0,false
96,7,25,20170503,Kyle_Dubas,0,false
97,7,22,20170510,Kyle_Dubas,0,false
98,7,24,20170517,Kyle_Dubas,0,false
99,7,287,20170524,Kyle_Dubas,0,false
100,7,36,20170531,Kyle_Dubas,0,false
101,7,42,20170607,Kyle_Dubas,0,false
102,7,24,20170614,Kyle_Dubas,0,false
103,7,44,20170621,Kyle_Dubas,0,false
104,7,25,20170628,Kyle_Dubas,0,false
105,7,22,20170705,Kyle_Dubas,0,false
106,7,16,20170712,Kyle_Dubas,0,false
107,7,13,20170719,Kyle_Dubas,0,false
108,7,10,20170726,Kyle_Dubas,0,false
109,7,14,20170802,Kyle_Dubas,0,false
110,7,10,20170809,Kyle_Dubas,0,false
111,7,9,20170816,Kyle_Dubas,0,false
112,7,17,20170823,Kyle_Dubas,0,false
113,7,15,20170830,Kyle_Dubas,0,false
114,7,20,20170906,Kyle_Dubas,0,false
115,7,29,20170913,Kyle_Dubas,0,false
116,7,16,20170920,Kyle_Dubas,0,false
117,7,18,20170927,Kyle_Dubas,0,false
118,7,34,20171004,Kyle_Dubas,0,false
119,7,31,20171011,Kyle_Dubas,0,false
120,7,30,20171018,Kyle_Dubas,0,false
121,7,23,20171025,Kyle_Dubas,0,false
122,7,18,20171101,Kyle_Dubas,0,false
123,7,19,20171107,Kyle_Dubas,0,false
124,7,43,20171114,Kyle_Dubas,0,false
125,7,22,20171121,Kyle_Dubas,0,false
126,7,22,20171128,Kyle_Dubas,0,false
127,7,23,20171205,Kyle_Dubas,0,false
128,7,24,20171212,Kyle_Dubas,0,false
129,7,13,20171219,Kyle_Dubas,0,false
130,7,21,20171226,Kyle_Dubas,0,false
131,7,41,20180102,Kyle_Dubas,0,false
132,7,33,20180109,Kyle_Dubas,0,false
133,7,28,20180116,Kyle_Dubas,0,false
134,7,19,20180123,Kyle_Dubas,0,false
135,7,29,20180130,Kyle_Dubas,0,false
136,7,29,20180206,Kyle_Dubas,0,false
137,7,25,20180213,Kyle_Dubas,0,false
138,7,39,20180220,Kyle_Dubas,0,false
139,7,31,20180227,Kyle_Dubas,0,false
140,7,112,20180306,Kyle_Dubas,0,false
141,7,59,20180314,Kyle_Dubas,0,false
142,7,46,20180321,Kyle_Dubas,0,false
143,7,69,20180328,Kyle_Dubas,0,false
144,7,63,20180404,Kyle_Dubas,0,false
145,7,48,20180411,Kyle_Dubas,0,false
146,7,61,20180418,Kyle_Dubas,1,true
147,7,268,20180425,Kyle_Dubas,1,false
148,7,278,20180502,Kyle_Dubas,1,false
149,7,2061,20180509,Kyle_Dubas,1,false
150,7,387,20180516,Kyle_Dubas,1,false
151,7,300,20180523,Kyle_Dubas,1,false
152,7,231,20180530,Kyle_Dubas,1,false
153,7,140,20180606,Kyle_Dubas,1,false
154,7,432,20180613,Kyle_Dubas,1,false
155,7,579,20180620,Kyle_Dubas,1,false
156,7,321,20180627,Kyle_Dubas,1,false
157,7,540,20180704,Kyle_Dubas,1,false
158,7,288,20180711,Kyle_Dubas,1,false
159,7,169,20180718,Kyle_Dubas,1,false
160,7,109,20180725,Kyle_Dubas,1,false
161,7,107,20180801,Kyle_Dubas,1,false
162,7,104,20180808,Kyle_Dubas,1,false
163,7,84,20180815,Kyle_Dubas,1,false
164,7,254,20180822,Kyle_Dubas,2,true
165,7,101,20180829,Kyle_Dubas,2,false
166,7,316,20180905,Kyle_Dubas,3,true
167,7,508.5,20180912,Kyle_Dubas,4,true
0,7,32,20170526,Kyle_Kuzma,0,false
1,7,20,20170602,Kyle_Kuzma,0,false
2,7,23,20170609,Kyle_Kuzma,0,false
3,7,61,20170616,Kyle_Kuzma,1,true
4,7,2944,20170623,Kyle_Kuzma,3,true
5,7,1383,20170630,Kyle_Kuzma,3,false
6,7,3537,20170707,Kyle_Kuzma,3,false
7,7,20256,20170714,Kyle_Kuzma,3,false
8,7,3229,20170721,Kyle_Kuzma,3,false
9,7,978,20170728,Kyle_Kuzma,3,false
10,7,817,20170804,Kyle_Kuzma,3,false
11,7,698,20170811,Kyle_Kuzma,3,false
12,7,553,20170818,Kyle_Kuzma,3,false
13,7,472,20170825,Kyle_Kuzma,3,false
14,7,482,20170901,Kyle_Kuzma,3,false
15,7,452,20170908,Kyle_Kuzma,3,false
16,7,696,20170915,Kyle_Kuzma,4,true
17,7,780,20170922,Kyle_Kuzma,4,false
18,7,6261,20170929,Kyle_Kuzma,4,false
19,7,9960,20171006,Kyle_Kuzma,4,false
20,7,4992,20171013,Kyle_Kuzma,4,false
21,7,6999,20171020,Kyle_Kuzma,4,false
22,7,2908,20171027,Kyle_Kuzma,4,false
23,7,9607,20171103,Kyle_Kuzma,4,false
24,7,4337,20171109,Kyle_Kuzma,4,false
25,7,6516,20171116,Kyle_Kuzma,4,false
26,7,3290,20171123,Kyle_Kuzma,4,false
27,7,3571,20171130,Kyle_Kuzma,4,false
28,7,2345,20171207,Kyle_Kuzma,4,false
29,7,3178,20171214,Kyle_Kuzma,4,false
30,7,17991,20171221,Kyle_Kuzma,4,false
31,7,4547,20171228,Kyle_Kuzma,4,false
32,7,4680,20180104,Kyle_Kuzma,4,false
33,7,3772,20180111,Kyle_Kuzma,4,false
34,7,3682,20180118,Kyle_Kuzma,4,false
35,7,5149,20180125,Kyle_Kuzma,4,false
36,7,2762,20180201,Kyle_Kuzma,4,false
37,7,3092,20180208,Kyle_Kuzma,4,false
38,7,2933,20180215,Kyle_Kuzma,4,false
39,7,2212,20180222,Kyle_Kuzma,4,false
40,7,1806,20180301,Kyle_Kuzma,4,false
41,7,2105,20180308,Kyle_Kuzma,4,false
42,7,1854,20180316,Kyle_Kuzma,4,false
43,7,2707,20180323,Kyle_Kuzma,4,false
44,7,2170,20180330,Kyle_Kuzma,4,false
45,7,2293,20180406,Kyle_Kuzma,4,false
46,7,2323,20180413,Kyle_Kuzma,4,false
47,7,1593,20180420,Kyle_Kuzma,4,false
48,7,2079,20180427,Kyle_Kuzma,4,false
49,7,1852,20180504,Kyle_Kuzma,4,false
50,7,1594,20180511,Kyle_Kuzma,4,false
51,7,1643,20180518,Kyle_Kuzma,4,false
52,7,1839,20180525,Kyle_Kuzma,4,false
53,7,1459,20180601,Kyle_Kuzma,4,false
54,7,3966,20180608,Kyle_Kuzma,4,false
55,7,3113,20180615,Kyle_Kuzma,4,false
56,7,2475,20180622,Kyle_Kuzma,4,false
57,7,6790,20180629,Kyle_Kuzma,4,false
58,7,4517,20180706,Kyle_Kuzma,4,false
59,7,3319,20180713,Kyle_Kuzma,4,false
60,7,3521,20180720,Kyle_Kuzma,4,false
61,7,1585,20180727,Kyle_Kuzma,4,false
62,7,1216,20180803,Kyle_Kuzma,4,false
63,7,1222,20180810,Kyle_Kuzma,4,false
64,7,966,20180817,Kyle_Kuzma,4,false
65,7,859,20180824,Kyle_Kuzma,4,false
66,7,778,20180831,Kyle_Kuzma,4,false
67,7,880,20180907,Kyle_Kuzma,4,false
0,7,6,20150701,Kyren_Wilson,0,false
1,7,3,20150708,Kyren_Wilson,0,false
2,7,4,20150715,Kyren_Wilson,0,false
3,7,5,20150722,Kyren_Wilson,0,false
4,7,5,20150729,Kyren_Wilson,0,false
5,7,18,20150805,Kyren_Wilson,0,false
6,7,4,20150812,Kyren_Wilson,0,false
7,7,2,20150819,Kyren_Wilson,0,false
8,7,12,20150826,Kyren_Wilson,0,false
9,7,8,20150902,Kyren_Wilson,0,false
10,7,10,20150909,Kyren_Wilson,0,false
11,7,1174,20150916,Kyren_Wilson,0,false
12,7,161,20150923,Kyren_Wilson,0,false
13,7,82,20150930,Kyren_Wilson,0,false
14,7,73,20151007,Kyren_Wilson,0,false
15,7,32,20151014,Kyren_Wilson,0,false
16,7,47,20151021,Kyren_Wilson,0,false
17,7,64,20151028,Kyren_Wilson,0,false
18,7,54,20151103,Kyren_Wilson,0,false
19,7,232,20151110,Kyren_Wilson,0,false
20,7,41,20151117,Kyren_Wilson,0,false
21,7,98,20151124,Kyren_Wilson,0,false
22,7,109,20151201,Kyren_Wilson,0,false
23,7,46,20151208,Kyren_Wilson,0,false
24,7,25,20151215,Kyren_Wilson,0,false
25,7,20,20151222,Kyren_Wilson,0,false
26,7,19,20151229,Kyren_Wilson,0,false
27,7,18,20160105,Kyren_Wilson,0,false
28,7,86,20160112,Kyren_Wilson,0,false
29,7,29,20160119,Kyren_Wilson,0,false
30,7,22,20160126,Kyren_Wilson,0,false
31,7,148,20160202,Kyren_Wilson,0,false
32,7,112,20160209,Kyren_Wilson,0,false
33,7,94,20160216,Kyren_Wilson,0,false
34,7,107,20160223,Kyren_Wilson,0,false
35,7,39,20160301,Kyren_Wilson,0,false
36,7,65,20160308,Kyren_Wilson,0,false
37,7,20,20160316,Kyren_Wilson,0,false
38,7,71,20160323,Kyren_Wilson,0,false
39,7,54,20160330,Kyren_Wilson,0,false
40,7,46,20160406,Kyren_Wilson,0,false
41,7,356,20160413,Kyren_Wilson,0,false
42,7,7164,20160420,Kyren_Wilson,0,false
43,7,841,20160427,Kyren_Wilson,0,false
44,7,166,20160504,Kyren_Wilson,0,false
45,7,83,20160511,Kyren_Wilson,0,false
46,7,33,20160518,Kyren_Wilson,0,false
47,7,39,20160525,Kyren_Wilson,0,false
48,7,43,20160601,Kyren_Wilson,0,false
49,7,28,20160608,Kyren_Wilson,0,false
50,7,24,20160615,Kyren_Wilson,0,false
51,7,29,20160622,Kyren_Wilson,0,false
52,7,27,20160629,Kyren_Wilson,0,false
53,7,94,20160706,Kyren_Wilson,0,false
54,7,41,20160713,Kyren_Wilson,0,false
55,7,34,20160720,Kyren_Wilson,0,false
56,7,48,20160727,Kyren_Wilson,0,false
57,7,31,20160803,Kyren_Wilson,0,false
58,7,27,20160810,Kyren_Wilson,0,false
59,7,20,20160817,Kyren_Wilson,0,false
60,7,31,20160824,Kyren_Wilson,0,false
61,7,33,20160831,Kyren_Wilson,0,false
62,7,25,20160907,Kyren_Wilson,0,false
63,7,43,20160914,Kyren_Wilson,0,false
64,7,96,20160921,Kyren_Wilson,0,false
65,7,36,20160928,Kyren_Wilson,0,false
66,7,61,20161005,Kyren_Wilson,0,false
67,7,84,20161012,Kyren_Wilson,0,false
68,7,30,20161019,Kyren_Wilson,0,false
69,7,33,20161026,Kyren_Wilson,0,false
70,7,29,20161102,Kyren_Wilson,0,false
71,7,50,20161108,Kyren_Wilson,0,false
72,7,360,20161115,Kyren_Wilson,0,false
73,7,125,20161122,Kyren_Wilson,0,false
74,7,156,20161129,Kyren_Wilson,0,false
75,7,75,20161206,Kyren_Wilson,0,false
76,7,104,20161213,Kyren_Wilson,0,false
77,7,47,20161220,Kyren_Wilson,0,false
78,7,48,20161227,Kyren_Wilson,0,false
79,7,54,20170103,Kyren_Wilson,0,false
80,7,121,20170110,Kyren_Wilson,0,false
81,7,232,20170117,Kyren_Wilson,0,false
82,7,62,20170124,Kyren_Wilson,0,false
83,7,49,20170131,Kyren_Wilson,0,false
84,7,99,20170207,Kyren_Wilson,0,false
85,7,85,20170214,Kyren_Wilson,0,false
86,7,94,20170221,Kyren_Wilson,0,false
87,7,49,20170228,Kyren_Wilson,0,false
88,7,48,20170307,Kyren_Wilson,0,false
89,7,35,20170315,Kyren_Wilson,0,false
90,7,31,20170322,Kyren_Wilson,0,false
91,7,270,20170329,Kyren_Wilson,0,false
92,7,107,20170405,Kyren_Wilson,0,false
93,7,807,20170412,Kyren_Wilson,0,false
94,7,3232,20170419,Kyren_Wilson,0,false
95,7,489,20170426,Kyren_Wilson,0,false
96,7,108,20170503,Kyren_Wilson,0,false
97,7,52,20170510,Kyren_Wilson,0,false
98,7,40,20170517,Kyren_Wilson,0,false
99,7,32,20170524,Kyren_Wilson,0,false
100,7,32,20170531,Kyren_Wilson,0,false
101,7,28,20170607,Kyren_Wilson,0,false
102,7,26,20170614,Kyren_Wilson,0,false
103,7,61,20170621,Kyren_Wilson,0,false
104,7,36,20170628,Kyren_Wilson,0,false
105,7,33,20170705,Kyren_Wilson,0,false
106,7,32,20170712,Kyren_Wilson,0,false
107,7,34,20170719,Kyren_Wilson,0,false
108,7,49,20170726,Kyren_Wilson,0,false
109,7,50,20170802,Kyren_Wilson,0,false
110,7,33,20170809,Kyren_Wilson,0,false
111,7,60,20170816,Kyren_Wilson,0,false
112,7,46,20170823,Kyren_Wilson,0,false
113,7,31,20170830,Kyren_Wilson,0,false
114,7,39,20170906,Kyren_Wilson,0,false
115,7,49,20170913,Kyren_Wilson,0,false
116,7,331,20170920,Kyren_Wilson,0,false
117,7,102,20170927,Kyren_Wilson,0,false
118,7,48,20171004,Kyren_Wilson,0,false
119,7,66,20171011,Kyren_Wilson,0,false
120,7,1328,20171018,Kyren_Wilson,0,false
121,7,144,20171025,Kyren_Wilson,0,false
122,7,188,20171101,Kyren_Wilson,0,false
123,7,87,20171107,Kyren_Wilson,0,false
124,7,110,20171114,Kyren_Wilson,0,false
125,7,108,20171121,Kyren_Wilson,0,false
126,7,168,20171128,Kyren_Wilson,0,false
127,7,196,20171205,Kyren_Wilson,0,false
128,7,135,20171212,Kyren_Wilson,0,false
129,7,89,20171219,Kyren_Wilson,0,false
130,7,66,20171226,Kyren_Wilson,0,false
131,7,122,20180102,Kyren_Wilson,0,false
132,7,95,20180109,Kyren_Wilson,0,false
133,7,4715,20180116,Kyren_Wilson,0,false
134,7,275,20180123,Kyren_Wilson,0,false
135,7,178,20180130,Kyren_Wilson,0,false
136,7,119,20180206,Kyren_Wilson,0,false
137,7,95,20180213,Kyren_Wilson,0,false
138,7,136,20180220,Kyren_Wilson,0,false
139,7,252,20180227,Kyren_Wilson,0,false
140,7,79,20180306,Kyren_Wilson,0,false
141,7,168,20180314,Kyren_Wilson,0,false
142,7,138,20180321,Kyren_Wilson,0,false
143,7,115,20180328,Kyren_Wilson,0,false
144,7,330,20180404,Kyren_Wilson,0,false
145,7,128,20180411,Kyren_Wilson,0,false
146,7,842,20180418,Kyren_Wilson,0,false
147,7,1547,20180425,Kyren_Wilson,0,false
148,7,7862,20180502,Kyren_Wilson,0,false
149,7,154,20180509,Kyren_Wilson,0,false
150,7,79,20180516,Kyren_Wilson,0,false
151,7,54,20180523,Kyren_Wilson,0,false
152,7,48,20180530,Kyren_Wilson,0,false
153,7,41,20180606,Kyren_Wilson,0,false
154,7,41,20180613,Kyren_Wilson,0,false
155,7,40,20180620,Kyren_Wilson,0,false
156,7,33,20180627,Kyren_Wilson,0,false
157,7,43,20180704,Kyren_Wilson,0,false
158,7,36,20180711,Kyren_Wilson,0,false
159,7,36,20180718,Kyren_Wilson,0,false
160,7,66,20180725,Kyren_Wilson,1,true
161,7,62,20180801,Kyren_Wilson,1,false
162,7,71,20180808,Kyren_Wilson,1,false
163,7,58,20180815,Kyren_Wilson,1,false
164,7,138,20180822,Kyren_Wilson,1,false
165,7,94,20180829,Kyren_Wilson,1,false
166,7,317,20180905,Kyren_Wilson,3,true
167,7,584,20180912,Kyren_Wilson,4,true
0,7,5,20170224,Lakeith_Stanfield,0,false
1,7,3,20170303,Lakeith_Stanfield,0,false
2,7,494,20170310,Lakeith_Stanfield,0,false
3,7,615,20170317,Lakeith_Stanfield,0,false
4,7,390,20170324,Lakeith_Stanfield,0,false
5,7,307,20170331,Lakeith_Stanfield,0,false
6,7,270,20170407,Lakeith_Stanfield,0,false
7,7,2,20170414,Lakeith_Stanfield,0,false
8,7,0,20170421,Lakeith_Stanfield,0,false
9,7,1,20170428,Lakeith_Stanfield,0,false
10,7,1,20170505,Lakeith_Stanfield,0,false
11,7,1,20170512,Lakeith_Stanfield,0,false
12,7,2,20170519,Lakeith_Stanfield,0,false
13,7,0,20170526,Lakeith_Stanfield,0,false
14,7,2,20170602,Lakeith_Stanfield,0,false
15,7,32,20170609,Lakeith_Stanfield,0,false
16,7,32,20170616,Lakeith_Stanfield,0,false
17,7,24,20170623,Lakeith_Stanfield,0,false
18,7,22,20170630,Lakeith_Stanfield,0,false
19,7,16,20170707,Lakeith_Stanfield,0,false
20,7,18,20170714,Lakeith_Stanfield,0,false
21,7,15,20170721,Lakeith_Stanfield,0,false
22,7,13,20170728,Lakeith_Stanfield,0,false
23,7,15,20170804,Lakeith_Stanfield,0,false
24,7,16,20170811,Lakeith_Stanfield,0,false
25,7,11,20170818,Lakeith_Stanfield,0,false
26,7,50,20170825,Lakeith_Stanfield,0,false
27,7,6765,20170901,Lakeith_Stanfield,4,true
28,7,3102,20170908,Lakeith_Stanfield,4,false
29,7,2799,20170915,Lakeith_Stanfield,4,false
30,7,1840,20170922,Lakeith_Stanfield,4,false
31,7,1160,20170929,Lakeith_Stanfield,4,false
32,7,1087,20171006,Lakeith_Stanfield,4,false
33,7,1054,20171013,Lakeith_Stanfield,4,false
34,7,1054,20171020,Lakeith_Stanfield,4,false
35,7,957,20171027,Lakeith_Stanfield,4,false
36,7,1457,20171103,Lakeith_Stanfield,5,true
37,7,1541,20171110,Lakeith_Stanfield,5,false
38,7,1491,20171117,Lakeith_Stanfield,5,false
39,7,1453,20171124,Lakeith_Stanfield,5,false
40,7,1449,20171201,Lakeith_Stanfield,5,false
41,7,1381,20171208,Lakeith_Stanfield,5,false
42,7,1180,20171215,Lakeith_Stanfield,5,false
43,7,1386,20171222,Lakeith_Stanfield,5,false
44,7,1951,20171229,Lakeith_Stanfield,5,false
45,7,2154,20180105,Lakeith_Stanfield,5,false
46,7,2703,20180112,Lakeith_Stanfield,5,false
47,7,2650,20180119,Lakeith_Stanfield,5,false
48,7,2662,20180126,Lakeith_Stanfield,5,false
49,7,1760,20180202,Lakeith_Stanfield,5,false
50,7,1729,20180209,Lakeith_Stanfield,5,false
51,7,2149,20180216,Lakeith_Stanfield,5,false
52,7,2964,20180223,Lakeith_Stanfield,5,false
53,7,5520,20180302,Lakeith_Stanfield,5,false
54,7,4688,20180309,Lakeith_Stanfield,5,false
55,7,3775,20180316,Lakeith_Stanfield,5,false
56,7,2746,20180323,Lakeith_Stanfield,5,false
57,7,2506,20180330,Lakeith_Stanfield,5,false
58,7,3805,20180406,Lakeith_Stanfield,5,false
59,7,3609,20180413,Lakeith_Stanfield,5,false
60,7,3005,20180420,Lakeith_Stanfield,5,false
61,7,2686,20180427,Lakeith_Stanfield,5,false
62,7,3885,20180504,Lakeith_Stanfield,5,false
63,7,5146,20180511,Lakeith_Stanfield,5,false
64,7,3630,20180518,Lakeith_Stanfield,5,false
65,7,2777,20180525,Lakeith_Stanfield,5,false
66,7,2514,20180601,Lakeith_Stanfield,5,false
67,7,2330,20180608,Lakeith_Stanfield,5,false
68,7,2350,20180615,Lakeith_Stanfield,5,false
69,7,3381,20180622,Lakeith_Stanfield,5,false
70,7,4786,20180629,Lakeith_Stanfield,5,false
71,7,5386,20180706,Lakeith_Stanfield,5,false
72,7,6711,20180713,Lakeith_Stanfield,5,false
73,7,5005,20180720,Lakeith_Stanfield,5,false
74,7,3109,20180727,Lakeith_Stanfield,5,false
75,7,2406,20180803,Lakeith_Stanfield,5,false
76,7,2153,20180810,Lakeith_Stanfield,5,false
77,7,1868,20180817,Lakeith_Stanfield,5,false
78,7,1764,20180824,Lakeith_Stanfield,5,false
79,7,1455,20180831,Lakeith_Stanfield,5,false
80,7,1389,20180907,Lakeith_Stanfield,5,false
0,7,56,20150701,Lance_Stroll,0,false
1,7,141,20150708,Lance_Stroll,0,false
2,7,58,20150715,Lance_Stroll,0,false
3,7,52,20150722,Lance_Stroll,0,false
4,7,71,20150729,Lance_Stroll,0,false
5,7,60,20150805,Lance_Stroll,0,false
6,7,42,20150812,Lance_Stroll,0,false
7,7,54,20150819,Lance_Stroll,1,true
8,7,52,20150826,Lance_Stroll,1,false
9,7,69,20150902,Lance_Stroll,1,false
10,7,52,20150909,Lance_Stroll,1,false
11,7,65,20150916,Lance_Stroll,1,false
12,7,62,20150923,Lance_Stroll,1,false
13,7,60,20150930,Lance_Stroll,1,false
14,7,70,20151007,Lance_Stroll,1,false
15,7,65,20151014,Lance_Stroll,1,false
16,7,65,20151021,Lance_Stroll,1,false
17,7,70,20151028,Lance_Stroll,1,false
18,7,64,20151103,Lance_Stroll,1,false
19,7,166,20151110,Lance_Stroll,1,false
20,7,101,20151117,Lance_Stroll,1,false
21,7,244,20151124,Lance_Stroll,1,false
22,7,153,20151201,Lance_Stroll,1,false
23,7,85,20151208,Lance_Stroll,1,false
24,7,77,20151215,Lance_Stroll,1,false
25,7,76,20151222,Lance_Stroll,1,false
26,7,122,20151229,Lance_Stroll,1,false
27,7,205,20160105,Lance_Stroll,1,false
28,7,83,20160112,Lance_Stroll,1,false
29,7,97,20160119,Lance_Stroll,1,false
30,7,128,20160126,Lance_Stroll,1,false
31,7,119,20160202,Lance_Stroll,1,false
32,7,92,20160209,Lance_Stroll,1,false
33,7,77,20160216,Lance_Stroll,1,false
34,7,74,20160223,Lance_Stroll,1,false
35,7,77,20160301,Lance_Stroll,1,false
36,7,90,20160308,Lance_Stroll,1,false
37,7,77,20160316,Lance_Stroll,1,false
38,7,58,20160323,Lance_Stroll,1,false
39,7,134,20160330,Lance_Stroll,1,false
40,7,102,20160406,Lance_Stroll,1,false
41,7,81,20160413,Lance_Stroll,1,false
42,7,89,20160420,Lance_Stroll,1,false
43,7,53,20160427,Lance_Stroll,1,false
44,7,76,20160504,Lance_Stroll,1,false
45,7,136,20160511,Lance_Stroll,1,false
46,7,125,20160518,Lance_Stroll,1,false
47,7,97,20160525,Lance_Stroll,1,false
48,7,93,20160601,Lance_Stroll,1,false
49,7,594,20160608,Lance_Stroll,1,false
50,7,101,20160615,Lance_Stroll,1,false
51,7,119,20160622,Lance_Stroll,1,false
52,7,108,20160629,Lance_Stroll,1,false
53,7,133,20160706,Lance_Stroll,1,false
54,7,216,20160713,Lance_Stroll,1,false
55,7,158,20160720,Lance_Stroll,1,false
56,7,216,20160727,Lance_Stroll,1,false
57,7,176,20160803,Lance_Stroll,1,false
58,7,60,20160810,Lance_Stroll,1,false
59,7,72,20160817,Lance_Stroll,1,false
60,7,102,20160824,Lance_Stroll,2,true
61,7,1169,20160831,Lance_Stroll,3,true
62,7,773,20160907,Lance_Stroll,3,false
63,7,492,20160914,Lance_Stroll,3,false
64,7,408,20160921,Lance_Stroll,3,false
65,7,586,20160928,Lance_Stroll,3,false
66,7,336,20161005,Lance_Stroll,3,false
67,7,1330,20161012,Lance_Stroll,3,false
68,7,577,20161019,Lance_Stroll,3,false
69,7,621,20161026,Lance_Stroll,3,false
70,7,2666,20161102,Lance_Stroll,3,false
71,7,1514,20161108,Lance_Stroll,3,false
72,7,562,20161115,Lance_Stroll,3,false
73,7,1055,20161122,Lance_Stroll,3,false
74,7,917,20161129,Lance_Stroll,3,false
75,7,769,20161206,Lance_Stroll,3,false
76,7,672,20161213,Lance_Stroll,3,false
77,7,486,20161220,Lance_Stroll,3,false
78,7,397,20161227,Lance_Stroll,3,false
79,7,454,20170103,Lance_Stroll,3,false
80,7,427,20170110,Lance_Stroll,3,false
81,7,562,20170117,Lance_Stroll,3,false
82,7,426,20170124,Lance_Stroll,3,false
83,7,342,20170131,Lance_Stroll,3,false
84,7,359,20170207,Lance_Stroll,3,false
85,7,478,20170214,Lance_Stroll,3,false
86,7,674,20170221,Lance_Stroll,3,false
87,7,1604,20170228,Lance_Stroll,3,false
88,7,1080,20170307,Lance_Stroll,3,false
89,7,1795,20170315,Lance_Stroll,3,false
90,7,5444,20170322,Lance_Stroll,3,false
91,7,800,20170329,Lance_Stroll,3,false
92,7,849,20170405,Lance_Stroll,3,false
93,7,1700,20170412,Lance_Stroll,3,false
94,7,599,20170419,Lance_Stroll,3,false
95,7,767,20170426,Lance_Stroll,3,false
96,7,423,20170503,Lance_Stroll,3,false
97,7,651,20170510,Lance_Stroll,3,false
98,7,497,20170517,Lance_Stroll,3,false
99,7,2491,20170524,Lance_Stroll,3,false
100,7,771,20170531,Lance_Stroll,3,false
101,7,2870,20170607,Lance_Stroll,3,false
102,7,446,20170614,Lance_Stroll,3,false
103,7,1844,20170621,Lance_Stroll,3,false
104,7,1349,20170628,Lance_Stroll,3,false
105,7,976,20170705,Lance_Stroll,3,false
106,7,852,20170712,Lance_Stroll,3,false
107,7,408,20170719,Lance_Stroll,3,false
108,7,711,20170726,Lance_Stroll,3,false
109,7,447,20170802,Lance_Stroll,3,false
110,7,401,20170809,Lance_Stroll,3,false
111,7,301,20170816,Lance_Stroll,3,false
112,7,579,20170823,Lance_Stroll,3,false
113,7,1113,20170830,Lance_Stroll,3,false
114,7,469,20170906,Lance_Stroll,3,false
115,7,768,20170913,Lance_Stroll,3,false
116,7,537,20170920,Lance_Stroll,3,false
117,7,882,20170927,Lance_Stroll,3,false
118,7,936,20171004,Lance_Stroll,3,false
119,7,467,20171011,Lance_Stroll,3,false
120,7,629,20171018,Lance_Stroll,3,false
121,7,833,20171025,Lance_Stroll,3,false
122,7,588,20171101,Lance_Stroll,3,false
123,7,666,20171107,Lance_Stroll,3,false
124,7,480,20171114,Lance_Stroll,3,false
125,7,553,20171121,Lance_Stroll,3,false
126,7,564,20171128,Lance_Stroll,3,false
127,7,403,20171205,Lance_Stroll,3,false
128,7,370,20171212,Lance_Stroll,3,false
129,7,320,20171219,Lance_Stroll,3,false
130,7,304,20171226,Lance_Stroll,3,false
131,7,367,20180102,Lance_Stroll,3,false
132,7,294,20180109,Lance_Stroll,3,false
133,7,390,20180116,Lance_Stroll,3,false
134,7,449,20180123,Lance_Stroll,3,false
